ID,Title,Difficulty,Topics,Link,Acceptance Rate (%),Premium Only,Category,Likes,Dislikes,Example Test Cases,Similar Questions,pattern
2,Add Two Numbers,Medium,"Linked List, Math, Recursion",https://leetcode.com/problems/add-two-numbers/,46.68,FALSE,Algorithms,34427,6885,"[{""input"": ""l1=[2,4,3], l2=[5,6,4]"", ""expected"": ""[7,0,8]""}, {""input"": ""l1=[0], l2=[0]"", ""expected"": ""[0]""}, {""input"": ""l1=[9]*500, l2=[1]"", ""expected"": ""[0]*500+[1]""}, {""input"": ""l1=[9,9,9,9], l2=[9,9,9]"", ""expected"": ""[8,9,9,0,1]""}]","[{""title"": ""Multiply Strings"", ""titleSlug"": ""multiply-strings"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Add Binary"", ""titleSlug"": ""add-binary"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Sum of Two Integers"", ""titleSlug"": ""sum-of-two-integers"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Add Strings"", ""titleSlug"": ""add-strings"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Add Two Numbers II"", ""titleSlug"": ""add-two-numbers-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Add to Array-Form of Integer"", ""titleSlug"": ""add-to-array-form-of-integer"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Add Two Polynomials Represented as Linked Lists"", ""titleSlug"": ""add-two-polynomials-represented-as-linked-lists"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Double a Number Represented as a Linked List"", ""titleSlug"": ""double-a-number-represented-as-a-linked-list"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""two_pointers_same""]"
15,3Sum,Medium,"Array, Two Pointers, Sorting",https://leetcode.com/problems/3sum/,37.47,FALSE,Algorithms,33665,3150,"[{""input"": ""nums=[-1,0,1,2,-1,-4]"", ""expected"": ""[[-1,-1,2],[-1,0,1]]""}, {""input"": ""nums=[0]"", ""expected"": ""[]""}, {""input"": ""nums=[-4,-2,-2,-2,0,1,2,2,2,3,3,4,4,6,6]"", ""expected"": ""[[-4,-2,6],[-4,0,4],[-4,1,3],[-4,2,2],[-2,-2,4],[-2,0,2]]""}, {""input"": ""nums=[0,0,0]"", ""expected"": ""[[0,0,0]]""}]","[{""title"": ""Two Sum"", ""titleSlug"": ""two-sum"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""3Sum Closest"", ""titleSlug"": ""3sum-closest"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""4Sum"", ""titleSlug"": ""4sum"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""3Sum Smaller"", ""titleSlug"": ""3sum-smaller"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Number of Arithmetic Triplets"", ""titleSlug"": ""number-of-arithmetic-triplets"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Minimum Sum of Mountain Triplets I"", ""titleSlug"": ""minimum-sum-of-mountain-triplets-i"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Minimum Sum of Mountain Triplets II"", ""titleSlug"": ""minimum-sum-of-mountain-triplets-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""two_pointers_opposite""]"
11,Container With Most Water,Medium,"Array, Two Pointers, Greedy",https://leetcode.com/problems/container-with-most-water/,58.12,FALSE,Algorithms,31960,2052,"[{""input"": ""height=[1,8,6,2,5,4,8,3,7]"", ""expected"": ""49""}, {""input"": ""height=[1,1]"", ""expected"": ""1""}, {""input"": ""height=[1,2,3,4,5,6,7,8,9,10]"", ""expected"": ""25""}, {""input"": ""height=[10000,1,10000]"", ""expected"": ""20000""}]","[{""title"": ""Trapping Rain Water"", ""titleSlug"": ""trapping-rain-water"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Maximum Tastiness of Candy Basket"", ""titleSlug"": ""maximum-tastiness-of-candy-basket"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""House Robber IV"", ""titleSlug"": ""house-robber-iv"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""two_pointers_opposite""]"
5,Longest Palindromic Substring,Medium,"Two Pointers, String, Dynamic Programming",https://leetcode.com/problems/longest-palindromic-substring/,36.21,FALSE,Algorithms,31280,1924,"[{""input"": ""s=\""babad\"""", ""expected"": ""\""bab\""""}, {""input"": ""s=\""a\"""", ""expected"": ""\""a\""""}, {""input"": ""s=\""a\""*500+\""b\""+\""a\""*500"", ""expected"": ""\""a\""*500+\""b\""+\""a\""*500""}, {""input"": ""s=\""cbbd\"""", ""expected"": ""\""bb\""""}]","[{""title"": ""Shortest Palindrome"", ""titleSlug"": ""shortest-palindrome"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Palindrome Permutation"", ""titleSlug"": ""palindrome-permutation"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Palindrome Pairs"", ""titleSlug"": ""palindrome-pairs"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Longest Palindromic Subsequence"", ""titleSlug"": ""longest-palindromic-subsequence"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Palindromic Substrings"", ""titleSlug"": ""palindromic-substrings"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Maximum Number of Non-overlapping Palindrome Substrings"", ""titleSlug"": ""maximum-number-of-non-overlapping-palindrome-substrings"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""dp_2d_string"", ""two_pointers_opposite""]"
33,Search in Rotated Sorted Array,Medium,"Array, Binary Search",https://leetcode.com/problems/search-in-rotated-sorted-array/,43.19,FALSE,Algorithms,28559,1728,"[{""input"": ""nums=[4,5,6,7,0,1,2], target=0"", ""expected"": ""4""}, {""input"": ""nums=[1], target=0"", ""expected"": ""-1""}, {""input"": ""nums=[5,6,7,8,9,1,2,3,4], target=1"", ""expected"": ""5""}, {""input"": ""nums=[4,5,6,7,0,1,2], target=3"", ""expected"": ""-1""}]","[{""title"": ""Search in Rotated Sorted Array II"", ""titleSlug"": ""search-in-rotated-sorted-array-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Find Minimum in Rotated Sorted Array"", ""titleSlug"": ""find-minimum-in-rotated-sorted-array"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Pour Water Between Buckets to Make Water Levels Equal"", ""titleSlug"": ""pour-water-between-buckets-to-make-water-levels-equal"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""binary_search_rotated""]"
238,Product of Array Except Self,Medium,"Array, Prefix Sum",https://leetcode.com/problems/product-of-array-except-self/,67.97,FALSE,Algorithms,24647,1597,"[{""input"": ""nums=[1,2,3,4]"", ""expected"": ""[24,12,8,6]""}, {""input"": ""nums=[1,1]"", ""expected"": ""[1,1]""}, {""input"": ""nums=[2,3,4,5]"", ""expected"": ""[60,40,30,24]""}, {""input"": ""nums=[-1,1,0,-3,3]"", ""expected"": ""[0,0,9,0,0]""}]","[{""title"": ""Trapping Rain Water"", ""titleSlug"": ""trapping-rain-water"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Maximum Product Subarray"", ""titleSlug"": ""maximum-product-subarray"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Paint House II"", ""titleSlug"": ""paint-house-ii"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Minimum Difference in Sums After Removal of Elements"", ""titleSlug"": ""minimum-difference-in-sums-after-removal-of-elements"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Construct Product Matrix"", ""titleSlug"": ""construct-product-matrix"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Find Sum of Array Product of Magical Sequences"", ""titleSlug"": ""find-sum-of-array-product-of-magical-sequences"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""prefix_sum""]"
287,Find the Duplicate Number,Medium,"Array, Two Pointers, Binary Search, Bit Manipulation",https://leetcode.com/problems/find-the-duplicate-number/,63.18,FALSE,Algorithms,24639,5402,"[{""input"": ""nums=[1,3,4,2,2]"", ""expected"": ""2""}, {""input"": ""nums=[1,1]"", ""expected"": ""1""}, {""input"": ""nums=[3,1,3,4,2]"", ""expected"": ""3""}, {""input"": ""nums=[1,2,3,4,5,6,7,8,9,5]"", ""expected"": ""5""}]","[{""title"": ""First Missing Positive"", ""titleSlug"": ""first-missing-positive"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Single Number"", ""titleSlug"": ""single-number"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Linked List Cycle II"", ""titleSlug"": ""linked-list-cycle-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Missing Number"", ""titleSlug"": ""missing-number"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Set Mismatch"", ""titleSlug"": ""set-mismatch"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""binary_search_answer"", ""two_pointers_same""]"
200,Number of Islands,Medium,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix",https://leetcode.com/problems/number-of-islands/,62.73,FALSE,Algorithms,24127,577,"[{""input"": ""grid=[[1,1,1,1,0],[1,1,0,1,0],[1,1,0,0,0],[0,0,0,0,0]]"", ""expected"": ""1""}, {""input"": ""grid=[[0]]"", ""expected"": ""0""}, {""input"": ""grid=[[1 if (i+j)%2==0 else 0 for j in range(50)] for i in range(20)]"", ""expected"": ""500""}, {""input"": ""grid=[[1,0,1],[0,1,0],[1,0,1]]"", ""expected"": ""5""}]","[{""title"": ""Surrounded Regions"", ""titleSlug"": ""surrounded-regions"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Walls and Gates"", ""titleSlug"": ""walls-and-gates"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Number of Islands II"", ""titleSlug"": ""number-of-islands-ii"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Number of Connected Components in an Undirected Graph"", ""titleSlug"": ""number-of-connected-components-in-an-undirected-graph"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Battleships in a Board"", ""titleSlug"": ""battleships-in-a-board"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Number of Distinct Islands"", ""titleSlug"": ""number-of-distinct-islands"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Max Area of Island"", ""titleSlug"": ""max-area-of-island"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Count Sub Islands"", ""titleSlug"": ""count-sub-islands"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Find All Groups of Farmland"", ""titleSlug"": ""find-all-groups-of-farmland"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Count Unreachable Pairs of Nodes in an Undirected Graph"", ""titleSlug"": ""count-unreachable-pairs-of-nodes-in-an-undirected-graph"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Maximum Number of Fish in a Grid"", ""titleSlug"": ""maximum-number-of-fish-in-a-grid"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Count Islands With Total Value Divisible by K"", ""titleSlug"": ""count-islands-with-total-value-divisible-by-k"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""bfs_shortest_path"", ""dfs_recursive"", ""union_find""]"
560,Subarray Sum Equals K,Medium,"Array, Hash Table, Prefix Sum",https://leetcode.com/problems/subarray-sum-equals-k/,45.84,FALSE,Algorithms,23721,776,"[{""input"": ""nums=[1,1,1], k=2"", ""expected"": ""2""}, {""input"": ""nums=[1], k=0"", ""expected"": ""0""}, {""input"": ""nums=[1,2,3,4,5,6,7,8,9,10], k=15"", ""expected"": ""3""}, {""input"": ""nums=[-1,-1,1], k=0"", ""expected"": ""1""}]","[{""title"": ""Two Sum"", ""titleSlug"": ""two-sum"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Continuous Subarray Sum"", ""titleSlug"": ""continuous-subarray-sum"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Subarray Product Less Than K"", ""titleSlug"": ""subarray-product-less-than-k"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Find Pivot Index"", ""titleSlug"": ""find-pivot-index"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Subarray Sums Divisible by K"", ""titleSlug"": ""subarray-sums-divisible-by-k"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Minimum Operations to Reduce X to Zero"", ""titleSlug"": ""minimum-operations-to-reduce-x-to-zero"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""K Radius Subarray Averages"", ""titleSlug"": ""k-radius-subarray-averages"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Maximum Sum Score of Array"", ""titleSlug"": ""maximum-sum-score-of-array"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""hash_map_frequency"", ""prefix_sum""]"
56,Merge Intervals,Medium,"Array, Sorting",https://leetcode.com/problems/merge-intervals/,49.73,FALSE,Algorithms,23712,867,"[{""input"": ""intervals=[[1,3],[2,6],[8,10],[15,18]]"", ""expected"": ""[[1,6],[8,10],[15,18]]""}, {""input"": ""intervals=[[1,4]]"", ""expected"": ""[[1,4]]""}, {""input"": ""intervals=[[1,3],[3,5],[5,7],[7,9]]"", ""expected"": ""[[1,9]]""}, {""input"": ""intervals=[[1,4],[4,5]]"", ""expected"": ""[[1,5]]""}]","[{""title"": ""Insert Interval"", ""titleSlug"": ""insert-interval"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Meeting Rooms"", ""titleSlug"": ""meeting-rooms"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Meeting Rooms II"", ""titleSlug"": ""meeting-rooms-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Teemo Attacking"", ""titleSlug"": ""teemo-attacking"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Add Bold Tag in String"", ""titleSlug"": ""add-bold-tag-in-string"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Range Module"", ""titleSlug"": ""range-module"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Employee Free Time"", ""titleSlug"": ""employee-free-time"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Partition Labels"", ""titleSlug"": ""partition-labels"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Interval List Intersections"", ""titleSlug"": ""interval-list-intersections"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Amount of New Area Painted Each Day"", ""titleSlug"": ""amount-of-new-area-painted-each-day"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Longest Substring of One Repeating Character"", ""titleSlug"": ""longest-substring-of-one-repeating-character"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Count Integers in Intervals"", ""titleSlug"": ""count-integers-in-intervals"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Divide Intervals Into Minimum Number of Groups"", ""titleSlug"": ""divide-intervals-into-minimum-number-of-groups"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Determine if Two Events Have Conflict"", ""titleSlug"": ""determine-if-two-events-have-conflict"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Count Ways to Group Overlapping Ranges"", ""titleSlug"": ""count-ways-to-group-overlapping-ranges"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Points That Intersect With Cars"", ""titleSlug"": ""points-that-intersect-with-cars"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Count Days Without Meetings"", ""titleSlug"": ""count-days-without-meetings"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Minimize Connected Groups by Inserting Interval"", ""titleSlug"": ""minimize-connected-groups-by-inserting-interval"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""greedy_interval""]"
198,House Robber,Medium,"Array, Dynamic Programming",https://leetcode.com/problems/house-robber/,52.48,FALSE,Algorithms,22631,482,"[{""input"": ""nums=[1,2,3,1]"", ""expected"": ""4""}, {""input"": ""nums=[0]"", ""expected"": ""0""}, {""input"": ""nums=[2,7,9,3,1]"", ""expected"": ""12""}, {""input"": ""nums=[1,2,3,4,5,6,7,8,9,10]"", ""expected"": ""30""}]","[{""title"": ""Maximum Product Subarray"", ""titleSlug"": ""maximum-product-subarray"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""House Robber II"", ""titleSlug"": ""house-robber-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Paint House"", ""titleSlug"": ""paint-house"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Paint Fence"", ""titleSlug"": ""paint-fence"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""House Robber III"", ""titleSlug"": ""house-robber-iii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Non-negative Integers without Consecutive Ones"", ""titleSlug"": ""non-negative-integers-without-consecutive-ones"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Coin Path"", ""titleSlug"": ""coin-path"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Delete and Earn"", ""titleSlug"": ""delete-and-earn"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Solving Questions With Brainpower"", ""titleSlug"": ""solving-questions-with-brainpower"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Count Number of Ways to Place Houses"", ""titleSlug"": ""count-number-of-ways-to-place-houses"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""House Robber IV"", ""titleSlug"": ""house-robber-iv"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Mice and Cheese"", ""titleSlug"": ""mice-and-cheese"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Largest Element in an Array after Merge Operations"", ""titleSlug"": ""largest-element-in-an-array-after-merge-operations"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""dp_1d_forward""]"
22,Generate Parentheses,Medium,"String, Dynamic Programming, Backtracking",https://leetcode.com/problems/generate-parentheses/,77.48,FALSE,Algorithms,22498,1048,"[{""input"": ""n=3"", ""expected"": ""[\""((()))\"",\""(()())\"",\""(())()\"",\""()(())\"",\""()()()\""]""}, {""input"": ""n=1"", ""expected"": ""[\""()\""]""}, {""input"": ""n=8"", ""expected"": ""1430""}, {""input"": ""n=2"", ""expected"": ""[\""(())\"",\""()()\""]""}]","[{""title"": ""Letter Combinations of a Phone Number"", ""titleSlug"": ""letter-combinations-of-a-phone-number"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Valid Parentheses"", ""titleSlug"": ""valid-parentheses"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Check if a Parentheses String Can Be Valid"", ""titleSlug"": ""check-if-a-parentheses-string-can-be-valid"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""backtracking_subset""]"
34,Find First and Last Position of Element in Sorted Array,Medium,"Array, Binary Search",https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array/,47.24,FALSE,Algorithms,22229,592,"[{""input"": ""nums=[5,7,7,8,8,10], target=8"", ""expected"": ""[3,4]""}, {""input"": ""nums=[], target=0"", ""expected"": ""[-1,-1]""}, {""input"": ""nums=[1]*500+[2]*500, target=2"", ""expected"": ""[500,999]""}, {""input"": ""nums=[5,7,7,8,8,10], target=6"", ""expected"": ""[-1,-1]""}]","[{""title"": ""First Bad Version"", ""titleSlug"": ""first-bad-version"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Plates Between Candles"", ""titleSlug"": ""plates-between-candles"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Find Target Indices After Sorting Array"", ""titleSlug"": ""find-target-indices-after-sorting-array"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""binary_search_standard""]"
